1-Nov-25,158.13
1-Oct-25,155.96
1-Sep-25,150.97
1-Aug-25,147.56
1-Jul-25,145.6
1-Jun-25,143.28
1-May-25,142.39
1-Apr-25,138.76
1-Mar-25,139.43
1-Feb-25,144.02
1-Jan-25,141.98
1-Dec-24,136.35
1-Nov-24,130.12
1-Oct-24,123.24
1-Sep-24,125.59
1-Aug-24,127.55
1-Jul-24,122.6
1-Jun-24,117.86
1-May-24,115.67
1-Apr-24,116.08
1-Mar-24,118.12
1-Feb-24,119.73
1-Jan-24,118.5
1-Dec-23,114.74
1-Nov-23,110.98
1-Oct-23,107.76
1-Sep-23,110.01
1-Aug-23,109.97
1-Jul-23,108.79
1-Jun-23,113.9
1-May-23,119.11
1-Apr-23,125.01
1-Mar-23,130.32
1-Feb-23,128.24
1-Jan-23,122.99
1-Dec-22,120.62
1-Nov-22,121.61
1-Oct-22,128.73
1-Sep-22,126.71
1-Aug-22,123.5
1-Jul-22,117.6
1-Jun-22,117.47
1-May-22,118.59
1-Apr-22,114.14
1-Mar-22,107.6
1-Feb-22,102.48
1-Jan-22,100.28
1-Dec-21,98.1
1-Nov-21,94.2
1-Oct-21,88.89
1-Sep-21,87.69
1-Aug-21,84.6
1-Jul-21,85.65
1-Jun-21,86.4
1-May-21,93.39
1-Apr-21,88.63
1-Mar-21,87.28
1-Feb-21,89.08
1-Jan-21,86.88
1-Dec-20,81.5
1-Nov-20,87.71
1-Oct-20,91.93
1-Sep-20,91.36
1-Aug-20,86.92
1-Jul-20,88.29
1-Jun-20,87.98
1-May-20,90.84
1-Apr-20,98.36
1-Mar-20,102.18
1-Feb-20,96.44
1-Jan-20,106.22
1-Dec-19,109.57
1-Nov-19,115.33
1-Oct-19,121.47
1-Sep-19,117.52
1-Aug-19,116.35
1-Jul-19,126.89
1-Jun-19,126.52
1-May-19,123.23
1-Apr-19,116.64
1-Mar-19,114.95
1-Feb-19,112.93
1-Jan-19,110.45
1-Dec-18,111.16
1-Nov-18,114.8
1-Oct-18,114.05
1-Sep-18,111.5
1-Aug-18,114.27
1-Jul-18,115.47
1-Jun-18,117.66
1-May-18,119.13
1-Apr-18,117.88
1-Mar-18,120.73
1-Feb-18,122.34
1-Jan-18,119.57
1-Dec-17,115.24
1-Nov-17,121.07
1-Oct-17,132.08
1-Sep-17,141.74
1-Aug-17,152.34
1-Jul-17,159.43
1-Jun-17,161.44
1-May-17,160.7
1-Apr-17,168.97
1-Mar-17,180.12
1-Feb-17,174.7
1-Jan-17,189.9
1-Dec-16,196.14
1-Nov-16,206.12
1-Oct-16,205.05
1-Sep-16,202.47
1-Aug-16,198.09
1-Jul-16,198.42
1-Jun-16,201.21
1-May-16,201.14
1-Apr-16,198.66
1-Mar-16,202.76
1-Feb-16,205.38
1-Jan-16,208.28
